userId,movieId,rating
442,411,3.0
6,412,3.0
79,412,1.5
98,412,3.0
100,412,5.0
115,412,3.0
122,412,4.5
198,412,3.5
203,412,0.5
259,412,5.0
299,412,4.0
373,412,3.5
386,412,3.5
414,412,4.0
431,412,5.0
299,413,4.0
348,414,4.0
434,414,2.5
299,415,4.0
67,416,5.0
122,416,3.5
186,416,3.5
234,416,4.0
275,416,5.0
279,416,4.5
281,416,4.5
299,416,4.0
348,416,3.0
411,416,3.5
434,416,3.0
439,416,3.5
441,416,4.5
299,417,4.0
346,417,3.0
439,417,4.5
257,418,3.5
299,418,4.0
337,418,2.0
234,419,4.0
282,419,2.0
299,419,5.0
194,420,4.0
299,420,2.0
320,420,1.0
351,420,4.0
434,420,2.0
299,421,3.0
312,421,4.0
313,421,3.0
410,421,2.0
434,421,2.0
125,422,4.0
299,422,3.0
64,423,4.5
164,423,2.5
194,423,3.0
219,423,1.5
420,423,3.5
25,424,2.5
59,424,3.0
98,424,3.0
175,424,3.0
275,424,4.0
299,424,3.0
320,424,2.0
419,424,2.0
442,424,2.5
59,425,2.0
194,425,2.0
275,425,3.0
277,425,1.0
299,425,2.0
320,425,1.0
327,425,1.5
125,426,4.5
59,427,2.5
164,427,1.5
254,427,4.5
261,427,1.5
299,427,2.0
320,427,2.0
327,427,0.5
98,428,4.0
125,428,4.0
159,428,2.5
299,428,2.0
312,428,3.0
30,429,4.0
98,429,3.0
119,429,3.5
125,429,1.5
164,429,4.0
207,429,2.0
299,429,3.5
312,429,3.0
316,429,2.5
320,429,2.5
442,429,2.5
69,430,4.0
14,431,3.0
47,431,1.0
64,431,3.0
79,431,4.5
86,431,5.0
97,431,2.0
125,431,4.0
153,431,4.5
159,431,5.0
164,431,3.0
194,431,4.0
212,431,3.5
219,431,3.0
228,431,4.0
257,431,3.5
264,431,2.5
279,431,3.0
327,431,4.0
351,431,3.0
354,431,4.0
362,431,5.0
419,431,5.0
434,431,3.0
442,431,4.0
299,432,3.0
194,433,2.5
312,433,4.0
410,433,4.0
212,434,2.0
219,434,2.0
275,434,3.0
299,434,3.0
313,434,2.5
357,434,2.5
410,434,1.0
434,434,2.5
435,434,2.5
438,434,3.0
442,434,2.0
125,435,4.5
434,435,2.0
275,436,2.5
299,436,3.5
77,437,4.0
188,437,4.0
195,437,5.0
282,437,4.0
299,437,4.0
346,437,4.0
350,437,5.0
354,437,2.0
356,437,4.0
357,437,4.5
435,437,1.0
439,437,4.5
434,438,1.5
442,438,3.5
186,439,3.0
228,439,3.5
299,439,5.0
24,440,3.0
117,440,4.0
128,440,1.0
130,440,4.0
299,440,4.0
353,440,3.5
434,440,1.5
441,440,3.5
442,440,3.5
29,441,4.0
47,441,3.5
67,441,4.0
75,441,3.0
119,441,4.0
139,441,2.5
153,441,3.5
159,441,2.5
175,441,3.0
194,441,2.5
212,441,2.0
219,441,0.5
299,441,4.0
305,441,2.5
312,441,2.5
320,441,2.5
327,441,3.0
431,441,4.5
21,442,4.5
43,442,3.5
47,442,4.0
75,442,4.5
97,442,3.5
98,442,3.0
164,442,5.0
197,442,3.0
275,442,4.0
282,442,1.0
299,442,3.0
304,442,2.0
313,442,3.5
320,442,3.5
351,442,2.0
410,442,4.0
412,442,4.0
434,442,2.0
219,443,3.0
299,443,2.0
14,444,2.0
25,444,3.0
34,444,3.5
75,444,3.0
86,444,3.5
93,444,2.0
119,444,3.0
164,444,2.5
175,444,3.0
182,444,4.5
194,444,2.0
204,444,2.0
275,444,3.0
276,444,2.0
299,444,3.0
320,444,3.0
348,444,3.0
373,444,2.5
410,444,5.0
434,444,2.0
435,444,1.5
441,444,4.0
4,445,3.5
5,445,4.0
12,445,4.0
14,445,5.0
15,445,4.0
29,445,3.5
32,445,4.0
33,445,2.0
42,445,4.0
43,445,3.5
47,445,3.5
59,445,4.0
64,445,4.0
73,445,3.5
74,445,3.5
75,445,4.5
76,445,3.5
77,445,4.0
79,445,3.5
85,445,4.0
89,445,3.5
93,445,3.5
98,445,4.0
99,445,3.0
115,445,4.0
117,445,4.0
119,445,4.0
122,445,3.0
125,445,3.5
142,445,4.0
147,445,3.5
154,445,5.0
159,445,4.0
162,445,4.0
164,445,3.5
169,445,4.0
174,445,4.0
175,445,4.0
182,445,4.5
194,445,3.5
195,445,2.0
200,445,4.5
202,445,5.0
206,445,4.0
207,445,4.0
212,445,2.0
218,445,3.5
219,445,2.5
228,445,3.5
237,445,2.0
240,445,4.0
246,445,4.0
247,445,3.5
256,445,3.5
261,445,3.5
264,445,1.0
275,445,4.0
276,445,4.0
277,445,4.5
280,445,4.5
290,445,3.5
299,445,3.0
318,445,2.5
320,445,4.5
331,445,5.0
341,445,3.5
346,445,3.0
347,445,4.5
351,445,3.0
353,445,3.5
357,445,3.5
359,445,4.5
373,445,3.5
380,445,2.5
386,445,3.0
388,445,4.0
392,445,2.5
395,445,4.5
397,445,4.0
419,445,4.0
422,445,4.0
428,445,4.0
432,445,3.5
439,445,4.5
441,445,4.0
15,446,3.0
47,446,4.0
59,446,3.0
75,446,3.5
86,446,4.0
89,446,3.0
112,446,2.0
116,446,4.0
125,446,2.0
148,446,4.5
153,446,3.0
164,446,2.0
175,446,3.5
186,446,3.0
194,446,4.0
212,446,2.0
224,446,1.0
228,446,3.0
249,446,2.5
275,446,4.0
299,446,4.0
312,446,2.0
313,446,3.0
351,446,2.0
392,446,4.0
410,446,3.0
411,446,4.0
434,446,2.5
441,446,4.5
442,446,2.5
29,447,2.0
59,447,4.0
64,447,2.5
156,447,1.5
175,447,2.5
212,447,0.5
281,447,1.5
299,447,3.0
327,447,3.0
441,447,3.5
434,448,3.0
119,449,4.0
282,449,5.0
299,449,4.0
357,449,0.5
337,450,4.5
346,450,4.0
43,451,4.0
93,451,3.0
123,451,5.0
132,451,5.0
139,451,4.0
155,451,4.0
156,451,3.0
195,451,5.0
212,451,3.5
224,451,5.0
257,451,4.5
299,451,4.0
318,451,5.0
331,451,4.0
337,451,3.0
346,451,3.5
351,451,4.0
357,451,3.5
398,451,2.0
435,451,3.5
442,451,4.5
14,452,3.0
15,452,3.0
34,452,2.5
41,452,3.0
43,452,3.0
47,452,3.5
97,452,1.5
116,452,3.5
125,452,2.0
135,452,3.0
164,452,3.0
175,452,3.5
194,452,3.0
212,452,2.5
217,452,4.0
224,452,3.0
225,452,5.0
275,452,5.0
282,452,1.0
299,452,4.0
310,452,4.0
312,452,2.5
313,452,2.5
320,452,3.5
339,452,2.5
351,452,2.0
362,452,3.5
389,452,4.0
419,452,4.5
422,452,3.0
432,452,3.0
434,452,3.5
441,452,4.5
442,452,4.0
219,453,2.5
279,453,1.5
299,453,3.0
434,453,2.5
98,454,3.0
299,454,2.5
195,455,2.0
299,455,2.0
122,456,2.0
164,456,2.0
275,456,3.0
299,456,2.0
45,457,4.5
125,457,3.0
194,457,4.0
219,457,2.5
279,457,3.0
299,457,2.0
305,457,3.5
348,457,3.0
351,457,4.5
383,457,4.0
434,457,2.5
12,458,3.5
15,458,1.0
43,458,4.0
47,458,2.0
61,458,3.5
98,458,3.0
122,458,3.5
125,458,2.5
146,458,2.0
153,458,3.5
175,458,4.0
194,458,3.5
203,458,2.5
212,458,1.0
219,458,2.0
234,458,4.0
258,458,3.0
275,458,3.0
276,458,3.5
299,458,5.0
300,458,3.5
304,458,4.5
311,458,1.0
312,458,3.5
320,458,2.5
331,458,3.0
346,458,4.0
354,458,3.0
357,458,1.0
386,458,3.5
397,458,3.0
410,458,4.0
412,458,1.5
428,458,2.5
434,458,2.5
441,458,4.5
442,458,3.5
21,459,3.0
47,459,2.0
98,459,4.0
119,459,4.5
125,459,3.0
153,459,2.0
164,459,4.0
204,459,3.5
207,459,2.5
299,459,4.0
320,459,4.0
331,459,3.0
434,460,2.5
439,461,4.0
195,462,3.0
98,463,4.0
299,463,2.5
29,464,5.0
45,464,4.0
64,464,2.5
67,464,2.0
79,464,4.5
125,464,3.0
175,464,4.0
212,464,2.0
219,464,2.5
279,464,1.5
282,464,3.0
299,464,2.0
312,464,3.0
313,464,3.0
351,464,4.0
386,464,3.0
410,464,3.0
412,464,1.5
415,464,3.5
434,464,2.5
435,464,2.0
442,464,2.5
93,465,2.5
299,466,4.0
14,467,3.5
30,467,3.0
125,467,2.5
275,467,3.0
299,467,4.0
327,467,3.0
346,467,3.5
410,467,3.0
441,467,4.5
65,468,3.5
219,468,4.0
238,468,4.0
279,468,3.0
299,468,3.0
312,468,4.5
346,468,4.0
410,468,3.0
413,468,5.0
441,468,4.5
442,468,4.0
59,469,3.5
74,469,3.0
119,469,3.5
125,469,0.5
261,469,3.5
279,469,1.5
281,469,4.0
299,469,3.0
413,469,4.0
442,469,2.5
299,470,2.0
346,470,3.0
125,471,4.0
219,471,3.5
299,471,3.5
353,471,4.0
434,471,2.5
14,472,4.0
43,472,4.5
45,472,5.0
47,472,3.5
51,472,3.0
59,472,2.0
64,472,2.0
70,472,3.5
71,472,3.5
74,472,4.0
93,472,3.0
98,472,5.0
111,472,4.0
115,472,3.0
119,472,4.5
138,472,3.5
139,472,4.5
164,472,3.5
169,472,4.0
195,472,1.0
198,472,3.0
200,472,4.0
204,472,3.0
207,472,4.0
212,472,0.5
217,472,4.0
219,472,2.0
227,472,3.0
237,472,4.0
250,472,1.0
258,472,4.0
264,472,1.0
275,472,4.0
276,472,5.0
282,472,3.0
299,472,3.5
310,472,3.5
312,472,3.0
317,472,5.0
318,472,2.5
320,472,3.0
327,472,4.0
331,472,4.0
346,472,2.5
353,472,1.5
354,472,3.5
355,472,2.0
357,472,3.5
359,472,3.5
369,472,3.5
380,472,2.0
386,472,2.0
397,472,5.0
413,472,3.0
415,472,3.5
428,472,3.5
430,472,1.5
431,472,3.5
439,472,4.0
441,472,3.0
25,473,4.0
47,473,2.5
122,473,3.0
125,473,2.5
219,473,2.0
312,473,3.0
410,473,3.0
14,474,0.5
29,474,3.0
47,474,4.0
75,474,3.0
97,474,1.0
122,474,2.0
125,474,0.5
164,474,3.0
194,474,2.5
208,474,2.0
212,474,0.5
275,474,4.0
320,474,3.0
348,474,0.5
351,474,2.5
357,474,3.0
358,474,2.0
373,474,3.0
392,474,4.0
428,474,1.5
441,474,3.0
442,474,2.0
77,475,4.0
98,475,3.0
125,475,3.5
299,475,3.5
346,475,2.5
350,475,3.0
357,475,2.5
180,476,4.5
282,476,2.0
353,476,4.5
422,476,3.5
434,476,2.5
439,476,4.0
299,477,2.0
299,478,4.0
125,479,0.5
159,479,0.5
175,479,1.0
275,479,3.0
277,479,1.0
312,479,1.0
351,479,0.5
442,479,2.0
299,480,2.0
320,480,3.5
125,481,3.5
195,481,3.0
282,481,4.0
299,481,4.0
312,481,4.0
346,481,3.5
426,481,4.5
299,482,5.0
21,483,3.0
45,483,3.5
47,483,3.0
98,483,2.5
195,483,3.0
299,483,3.0
346,483,3.5
410,483,5.0
422,483,3.5
442,483,3.5
125,484,3.0
299,484,2.0
348,485,4.0
4,486,3.5
12,486,4.0
14,486,3.0
15,486,3.0
21,486,3.5
24,486,5.0
29,486,5.0
31,486,4.0
41,486,4.0
42,486,0.5
45,486,4.0
47,486,4.5
55,486,5.0
58,486,4.0
59,486,1.5
60,486,2.5
65,486,5.0
67,486,4.0
73,486,3.0
74,486,3.5
75,486,3.5
76,486,3.5
77,486,5.0
82,486,4.0
84,486,3.5
93,486,3.0
97,486,3.0
98,486,3.5
105,486,0.5
112,486,0.5
116,486,4.5
117,486,4.0
119,486,4.0
122,486,3.5
125,486,3.0
129,486,4.0
130,486,2.0
137,486,3.0
138,486,3.0
139,486,3.5
145,486,4.5
152,486,3.0
153,486,3.5
154,486,4.5
157,486,4.0
159,486,4.0
162,486,4.0
164,486,4.5
169,486,4.5
173,486,2.0
175,486,4.0
180,486,1.0
188,486,4.0
194,486,3.0
195,486,4.0
200,486,4.0
202,486,3.5
204,486,4.0
207,486,4.0
212,486,2.5
216,486,3.5
219,486,4.0
224,486,3.0
225,486,4.0
234,486,4.0
237,486,4.0
238,486,3.0
239,486,2.0
245,486,3.0
256,486,4.0
257,486,3.5
262,486,4.0
264,486,3.0
275,486,4.0
276,486,3.5
282,486,3.0
284,486,5.0
299,486,5.0
305,486,3.5
308,486,1.0
310,486,3.0
312,486,3.5
313,486,3.0
316,486,2.5
318,486,3.5
320,486,4.0
327,486,4.0
331,486,4.0
334,486,4.0
337,486,1.5
339,486,4.0
341,486,3.5
346,486,4.5
347,486,5.0
348,486,4.0
351,486,4.0
353,486,4.5
357,486,3.0
364,486,3.0
373,486,2.5
375,486,3.5
376,486,4.0
383,486,4.0
390,486,5.0
392,486,3.5
396,486,4.0
404,486,2.0
405,486,4.0
411,486,3.5
412,486,3.5
416,486,2.5
418,486,4.0
419,486,5.0
422,486,3.5
423,486,4.5
428,486,3.0
432,486,3.5
434,486,3.5
435,486,3.5
439,486,4.0
441,486,3.0
442,486,4.5
79,487,3.0
175,487,3.5
194,487,2.5
212,487,2.0
279,487,1.0
299,487,3.5
320,487,3.0
351,487,2.5
434,487,1.5
14,488,4.0
98,488,2.5
275,488,3.0
299,488,3.5
312,488,4.0
431,488,4.5
439,488,3.0
350,489,4.0
6,490,3.5
27,490,4.0
34,490,5.0
42,490,2.5
67,490,4.0
93,490,3.5
98,490,3.5
101,490,3.0
108,490,3.5
111,490,2.0
115,490,4.0
119,490,4.5
125,490,3.5
128,490,3.0
132,490,4.0
138,490,4.0
139,490,3.5
159,490,4.0
188,490,4.0
195,490,4.0
199,490,3.5
204,490,4.0
212,490,2.0
251,490,3.5
257,490,3.5
275,490,4.0
276,490,5.0
299,490,5.0
313,490,3.5
320,490,3.0
331,490,4.0
346,490,5.0
351,490,4.0
357,490,4.0
369,490,4.0
373,490,3.5
377,490,4.5
405,490,3.5
411,490,2.5
413,490,4.5
415,490,4.0
434,490,2.5
439,490,4.0
442,490,3.5
4,491,0.5
5,491,3.0
14,491,4.0
15,491,4.0
21,491,4.0
24,491,4.0
29,491,5.0
34,491,1.5
41,491,4.5
42,491,2.5
47,491,3.0
55,491,5.0
65,491,4.0
67,491,4.0
69,491,4.0
73,491,3.0
75,491,4.0
77,491,3.0
91,491,3.5
98,491,4.0
116,491,3.0
119,491,4.5
122,491,2.5
125,491,3.0
129,491,4.0
130,491,2.0
132,491,3.0
137,491,3.0
138,491,1.5
145,491,5.0
153,491,2.0
154,491,4.0
159,491,3.5
164,491,4.0
169,491,3.5
173,491,2.0
175,491,3.5
194,491,2.5
197,491,1.0
203,491,1.0
204,491,3.5
207,491,3.0
211,491,1.0
212,491,3.0
216,491,5.0
217,491,3.0
224,491,4.0
225,491,4.0
228,491,3.0
238,491,4.0
240,491,2.0
242,491,3.0
256,491,3.0
264,491,2.5
269,491,1.0
272,491,4.5
275,491,3.0
276,491,3.5
277,491,4.0
299,491,4.0
312,491,3.5
313,491,3.5
316,491,4.0
318,491,1.0
320,491,3.5
327,491,3.0
331,491,4.0
338,491,4.0
346,491,3.0
347,491,5.0
348,491,4.0
350,491,1.0
351,491,3.0
352,491,4.5
357,491,0.5
383,491,2.0
386,491,2.5
392,491,3.5
396,491,4.0
405,491,4.0
411,491,4.0
412,491,2.5
416,491,0.5
419,491,3.0
422,491,4.0
428,491,3.0
430,491,1.5
434,491,3.0
435,491,1.0
439,491,3.5
441,491,4.5
442,491,3.5
125,492,5.0
164,492,4.0
228,492,4.0
299,492,4.0
346,492,4.5
351,492,4.0
71,493,4.5
74,493,4.0
77,493,5.0
188,493,3.0
299,493,4.0
313,493,3.0
346,493,3.0
356,493,4.5
386,493,3.5
435,493,4.0
122,494,4.5
299,494,2.5
410,494,5.0
14,495,4.0
16,495,3.0
41,495,4.5
43,495,3.5
58,495,4.0
73,495,4.0
98,495,3.0
108,495,3.5
125,495,3.0
127,495,3.5
137,495,3.0
153,495,2.5
159,495,3.0
204,495,4.0
224,495,3.0
227,495,3.0
275,495,4.0
279,495,3.0
284,495,3.0
299,495,3.0
309,495,5.0
312,495,3.0
327,495,3.5
331,495,1.0
348,495,4.0
351,495,3.0
352,495,4.0
357,495,2.0
410,495,3.0
428,495,3.5
434,495,2.5
441,495,4.0
442,495,3.0
350,496,3.0
373,496,4.0
299,497,3.0
77,498,5.0
299,498,4.0
346,498,3.0
47,499,3.5
56,499,3.5
59,499,3.5
97,499,1.5
98,499,3.0
119,499,4.0
153,499,2.0
164,499,4.0
207,499,4.0
234,499,2.0
275,499,2.0
299,499,4.0
312,499,2.0
320,499,2.5
327,499,3.0
362,499,2.5
427,499,3.5
194,500,2.0
212,500,1.5
219,500,2.5
320,500,3.5
327,500,1.0
351,500,1.0
352,500,2.0
428,500,1.0
441,500,2.0
59,501,4.0
194,501,2.0
320,501,3.5
327,501,2.0
115,502,3.0
119,502,4.0
299,502,2.0
439,502,3.5
299,503,5.0
43,504,3.5
282,504,5.0
299,504,3.0
12,505,4.0
14,505,3.0
15,505,4.0
16,505,3.5
18,505,4.0
21,505,3.5
27,505,2.0
29,505,5.0
35,505,5.0
42,505,4.0
43,505,3.5
45,505,5.0
46,505,3.0
47,505,4.5
55,505,2.5
58,505,5.0
60,505,0.5
61,505,4.5
63,505,4.5
65,505,4.0
67,505,5.0
75,505,3.5
79,505,0.5
85,505,4.0
91,505,4.0
97,505,2.5
98,505,4.0
99,505,3.5
100,505,2.0
115,505,4.0
116,505,4.5
117,505,4.5
122,505,3.5
125,505,2.0
128,505,4.0
136,505,4.0
138,505,4.0
139,505,4.0
141,505,5.0
146,505,4.0
148,505,4.5
153,505,4.5
154,505,4.0
159,505,4.0
164,505,4.0
165,505,4.0
169,505,5.0
173,505,4.0
175,505,4.0
194,505,3.5
195,505,4.0
197,505,3.5
200,505,4.5
204,505,3.5
207,505,4.5
215,505,4.0
217,505,3.5
219,505,3.5
227,505,3.0
234,505,4.0
235,505,5.0
237,505,4.0
238,505,2.0
239,505,4.0
242,505,3.5
250,505,4.0
256,505,4.0
257,505,3.5
261,505,4.0
264,505,2.5
268,505,3.5
272,505,5.0
275,505,4.0
276,505,5.0
282,505,4.0
284,505,5.0
295,505,4.5
299,505,4.0
304,505,3.0
310,505,4.0
312,505,4.0
316,505,4.5
318,505,4.0
320,505,4.5
327,505,3.0
331,505,4.0
335,505,5.0
339,505,3.0
341,505,4.0
346,505,3.5
347,505,4.5
351,505,2.0
353,505,4.5
355,505,2.0
368,505,1.5
380,505,3.0
389,505,5.0
392,505,4.5
397,505,4.0
404,505,4.5
406,505,4.0
411,505,4.0
412,505,4.5
422,505,4.5
427,505,3.5
428,505,3.5
432,505,3.5
433,505,4.0
434,505,3.0
439,505,4.0
441,505,4.5
442,505,4.0
14,506,0.5
47,506,4.5
59,506,2.5
64,506,5.0
97,506,2.0
122,506,2.5
148,506,3.0
159,506,2.5
175,506,2.5
194,506,3.0
212,506,1.0
275,506,3.0
299,506,4.0
327,506,1.5
350,506,2.0
354,506,4.0
410,506,5.0
69,507,3.0
98,507,3.0
125,507,3.5
299,507,2.0
312,507,1.5
327,507,2.0
410,507,5.0
442,507,3.0
125,508,4.0
224,508,3.0
299,508,4.0
312,508,4.0
337,508,2.5
351,508,3.5
299,509,4.0
125,510,4.0
299,510,2.0
434,510,3.0
299,511,3.0
125,512,4.5
299,512,4.0
219,513,1.0
320,513,2.0
47,514,4.5
70,514,4.5
73,514,4.0
115,514,4.0
119,514,4.5
122,514,4.0
182,514,4.0
207,514,4.0
220,514,3.5
234,514,4.0
237,514,3.0
239,514,3.0
261,514,1.0
275,514,5.0
276,514,4.5
290,514,4.0
299,514,4.0
310,514,3.5
311,514,5.0
346,514,3.0
348,514,4.0
373,514,3.5
385,514,4.0
386,514,3.5
392,514,4.0
422,514,3.0
432,514,4.5
441,514,3.5
442,514,3.5
4,515,4.0
5,515,4.0
9,515,4.0
12,515,4.0
14,515,4.5
15,515,4.5
18,515,3.0
21,515,3.5
29,515,4.0
31,515,4.5
41,515,4.0
42,515,4.0
43,515,4.0
45,515,3.5
47,515,3.0
53,515,2.0
54,515,3.5
58,515,4.5
59,515,3.0
61,515,4.0
65,515,3.5
67,515,4.0
75,515,3.5
77,515,5.0
79,515,2.0
91,515,4.0
97,515,1.5
98,515,3.0
99,515,4.0
112,515,4.5
115,515,4.0
116,515,4.0
119,515,4.0
122,515,5.0
125,515,3.0
130,515,3.5
132,515,3.5
137,515,5.0
139,515,3.5
146,515,3.5
153,515,3.5
157,515,4.0
159,515,3.0
164,515,4.5
167,515,3.5
169,515,4.0
173,515,4.0
175,515,4.0
180,515,3.5
182,515,4.0
183,515,4.0
188,515,4.0
194,515,3.5
195,515,4.0
200,515,4.0
202,515,2.0
204,515,4.0
207,515,4.0
212,515,3.0
216,515,3.5
217,515,3.5
219,515,3.0
224,515,4.0
226,515,3.5
234,515,4.0
238,515,3.5
240,515,3.5
244,515,5.0
245,515,2.0
246,515,5.0
256,515,3.5
257,515,3.5
258,515,4.0
264,515,1.0
272,515,5.0
275,515,4.0
276,515,3.0
279,515,3.0
284,515,0.5
285,515,2.0
288,515,0.5
294,515,5.0
299,515,5.0
301,515,1.0
303,515,2.0
308,515,3.5
310,515,4.0
312,515,3.5
313,515,3.5
314,515,5.0
316,515,4.0
318,515,3.0
320,515,2.0
327,515,4.0
331,515,4.0
335,515,4.0
346,515,4.5
348,515,4.0
353,515,4.5
355,515,3.0
357,515,4.0
369,515,3.5
383,515,3.5
392,515,4.5
396,515,4.0
397,515,3.5
404,515,4.0
411,515,3.5
412,515,3.0
418,515,4.5
419,515,4.5
422,515,4.5
427,515,4.0
428,515,3.0
432,515,3.5
434,515,2.5
436,515,4.0
439,515,4.0
441,515,4.5
442,515,4.0
21,516,3.0
98,516,3.0
224,516,4.0
235,516,4.5
299,516,3.5
346,516,4.5
373,516,3.0
5,517,4.0
299,517,3.0
350,518,2.0
24,519,2.0
27,519,3.0
59,519,4.0
64,519,2.0
79,519,3.0
122,519,3.0
164,519,2.5
175,519,3.0
194,519,2.5
275,519,2.0
276,519,2.5
299,519,1.5
312,519,3.0
320,519,3.0
327,519,3.5
348,519,4.0
351,519,3.0
362,519,4.0
392,519,5.0
428,519,2.0
441,519,3.0
442,519,2.5
77,520,5.0
115,520,3.0
138,520,2.0
346,520,4.0
434,520,2.0
5,521,4.0
219,521,1.5
224,521,4.0
299,521,3.0
346,521,2.5
164,522,2.5
4,523,3.0
12,523,2.5
15,523,4.5
24,523,2.0
33,523,2.0
34,523,3.5
41,523,3.0
45,523,2.0
47,523,3.5
59,523,4.0
65,523,2.5
75,523,4.0
78,523,2.5
89,523,3.0
97,523,2.0
99,523,3.0
112,523,1.5
119,523,3.0
122,523,2.5
137,523,2.0
153,523,2.5
156,523,3.0
162,523,4.0
164,523,3.0
169,523,3.5
175,523,3.5
182,523,3.5
188,523,2.0
194,523,3.0
204,523,2.5
212,523,2.0
217,523,3.0
219,523,1.5
228,523,4.0
242,523,3.0
247,523,3.0
250,523,4.5
256,523,3.0
261,523,4.0
275,523,4.0
276,523,2.5
299,523,3.0
312,523,2.0
313,523,1.5
320,523,2.0
327,523,2.0
341,523,4.0
347,523,4.5
348,523,3.0
351,523,3.0
353,523,3.0
373,523,3.0
383,523,4.0
392,523,3.5
427,523,4.5
428,523,2.5
432,523,2.5
435,523,2.5
439,523,2.0
441,523,4.0
442,523,3.0
74,524,3.0
299,524,4.0
350,524,4.0
299,525,2.5
204,526,3.0
327,526,2.0
14,527,2.0
75,527,3.0
97,527,1.5
125,527,0.5
153,527,1.5
164,527,3.0
175,527,4.0
188,527,2.0
194,527,2.5
224,527,4.0
225,527,4.0
275,527,4.0
299,527,4.0
312,527,3.0
320,527,3.0
327,527,2.0
434,527,2.5
442,527,2.5
4,528,3.0
12,528,4.0
16,528,2.0
21,528,3.0
22,528,4.5
25,528,1.5
42,528,4.0
45,528,5.0
47,528,2.0
65,528,2.5
67,528,4.0
75,528,3.5
93,528,2.5
97,528,2.5
98,528,4.0
115,528,3.0
116,528,4.0
117,528,3.5
119,528,4.5
125,528,4.0
138,528,4.5
154,528,4.5
159,528,4.0
169,528,3.5
175,528,4.0
195,528,2.0
204,528,4.0
219,528,2.5
246,528,5.0
254,528,4.0
258,528,4.0
264,528,1.5
275,528,5.0
299,528,4.0
312,528,4.5
316,528,3.5
327,528,4.0
331,528,4.0
346,528,3.0
348,528,4.0
353,528,3.5
380,528,3.0
384,528,4.0
405,528,3.0
412,528,3.0
432,528,3.0
434,528,3.0
441,528,4.0
442,528,3.5
279,529,3.0
77,530,3.0
115,530,5.0
195,530,5.0
299,530,3.0
275,531,3.0
428,531,1.0
442,531,2.0
282,532,5.0
299,532,3.0
353,532,4.5
439,532,3.0
164,533,2.5
194,533,2.5
224,533,4.0
275,533,4.0
299,533,4.0
327,533,2.5
351,533,0.5
373,533,2.0
65,534,4.0
98,534,4.0
148,534,4.0
224,534,3.0
299,534,4.0
327,534,2.0
64,535,5.0
207,535,3.0
299,535,3.0
304,535,0.5
373,535,1.5
5,536,5.0
12,536,3.0
14,536,1.0
15,536,3.0
29,536,4.0
34,536,4.0
42,536,2.5
43,536,3.5
45,536,4.0
47,536,2.5
59,536,3.5
64,536,2.0
74,536,2.0
75,536,4.0
79,536,3.5
91,536,2.5
93,536,3.0
97,536,1.0
98,536,1.0
99,536,3.0
115,536,3.0
119,536,4.5
122,536,1.0
125,536,1.5
132,536,3.0
138,536,3.0
139,536,3.5
153,536,3.0
159,536,4.0
164,536,3.5
172,536,3.5
182,536,3.0
194,536,2.5
200,536,4.0
212,536,2.5
219,536,3.5
222,536,3.5
240,536,3.0
252,536,2.0
264,536,3.0
265,536,2.0
273,536,3.5
277,536,3.0
279,536,2.0
299,536,3.0
313,536,2.0
320,536,3.5
323,536,5.0
327,536,4.0
346,536,2.0
348,536,3.5
351,536,4.0
357,536,0.5
373,536,3.5
386,536,2.5
397,536,0.5
398,536,0.5
411,536,3.5
422,536,3.5
428,536,1.5
432,536,2.5
434,536,1.5
435,536,2.5
438,536,3.0
442,536,3.5
299,537,3.5
346,537,4.5
351,537,3.5
115,538,3.0
195,538,2.0
299,538,5.0
125,539,2.5
299,539,2.5
79,540,3.5
122,540,2.0
125,540,1.5
159,540,1.5
164,540,3.5
277,540,0.5
352,540,0.5
4,541,1.5
14,541,3.0
21,541,3.0
29,541,5.0
41,541,4.0
43,541,4.5
47,541,3.5
58,541,4.0
77,541,2.0
91,541,4.0
93,541,2.0
97,541,2.5
99,541,3.5
112,541,4.0
115,541,4.0
119,541,4.0
122,541,4.0
125,541,2.0
138,541,3.0
154,541,1.0
159,541,2.5
162,541,4.0
164,541,4.0
175,541,3.0
194,541,3.5
212,541,1.5
216,541,4.0
219,541,3.0
224,541,3.0
228,541,3.5
239,541,4.0
240,541,2.0
246,541,4.5
250,541,1.0
257,541,3.5
258,541,3.5
275,541,3.0
276,541,4.0
279,541,2.0
299,541,3.0
304,541,4.0
313,541,3.0
318,541,2.5
327,541,2.5
331,541,4.0
346,541,4.5
348,541,3.5
351,541,4.0
353,541,3.5
357,541,3.5
377,541,3.5
380,541,1.0
386,541,3.5
397,541,1.0
411,541,3.5
416,541,2.0
419,541,3.0
422,541,4.5
428,541,3.0
432,541,2.5
434,541,2.0
441,541,4.0
442,541,4.0
439,542,4.0
14,543,0.5
122,543,2.5
164,543,2.0
207,543,4.0
313,543,0.5
346,543,3.0
442,543,3.0
34,544,4.0
108,544,2.0
115,544,3.0
138,544,3.5
195,544,3.0
203,544,4.0
204,544,3.0
212,544,1.5
299,544,4.0
346,544,4.5
369,544,3.5
434,544,2.5
98,545,3.0
275,545,4.0
312,545,3.0
5,546,1.0
14,546,0.5
47,546,3.0
59,546,3.5
67,546,3.0
75,546,3.5
98,546,3.0
125,546,3.5
148,546,4.0
153,546,2.0
156,546,2.5
164,546,3.0
175,546,3.5
188,546,4.0
